SampleID_Tara	BioSample	Chlorophyll Sensor	Minimum Depth	Maximum Depth	Description	ENA checklist	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Event Date/Time End	Event Date/Time Start	Event Label	INSDC center alias	INSDC center name	INSDC first public	INSDC last update	INSDC status	Last Update Date	Latitude End	Latitude Start	Longitude End	Longitude Start	Marine Region	Nitrate Sensor	Oxygen Sensor	Project Name	Protocol Label	SRA accession	Salinity Sensor	Sample Collection Device	Sample Name	Sampling Campaign	Sampling Platform	Sampling Station	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Temperature	Title
TARA_B100000424	SAMEA2621132	0.050608	5	5	"This sample (TARA_B100000424) was collected during the Tara Oceans expedition (2009-2013) at station TARA_072 (latitudeN=-8.7789, longitudeE=-17.9099) on date/time=2010-10-05T08:00, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000425."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-10-05T09:23	2010-10-05T08:00	TARA_20101005T0800Z_072_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:11Z	public	2014-05-01Z	-8.7788	-8.7789	-17.9098	-17.9099		0.263475	199.1195	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490433	36.42324	PUMP (High Volume Peristaltic Pump)	ERS490433	TARA_20101003Z	SV Tara	TARA_072	0.22	3	25.02619	TARA_20101005T0800Z_072_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000424
TARA_B100000446	SAMEA2621092	0.003811	800	800	"This sample (TARA_B100000446) was collected during the Tara Oceans expedition (2009-2013) at station TARA_070 (latitudeN=-20.4075, longitudeE=-3.1641) on date/time=2010-09-21T11:57:54, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 785-812 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000447."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-09-22T13:16	2010-09-21T11:57:54	TARA_20100922T0637Z_070_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:51Z	public	2014-05-01Z	-20.3356	-20.4075	-3.2659	-3.1641		37.7793	161.730633	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490373	34.443883	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS490373	TARA_20100905Z	SV Tara	TARA_070	0.22	3	4.216697	TARA_20100922T0637Z_070_Combined-EVENTS_CAST_MB_M_(800 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000446
TARA_B100000459	SAMEA2621066	0.324315	5	5	"This sample (TARA_B100000459) was collected during the Tara Oceans expedition (2009-2013) at station TARA_070 (latitudeN=-20.4091, longitudeE=-3.1759) on date/time=2010-09-21T06:55, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000460."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-09-21T08:07	2010-09-21T06:55	TARA_20100921T0655Z_070_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:02Z	public	2014-05-01Z	-20.3976	-20.4091	-3.2009	-3.1759		0.168013	215.650833	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490327	36.376225	PUMP (High Volume Peristaltic Pump)	ERS490327	TARA_20100905Z	SV Tara	TARA_070	0.22	3	19.776808	TARA_20100921T0655Z_070_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000459
TARA_B100000482	SAMEA2621037	0.42458	50	50	"This sample (TARA_B100000482) was collected during the Tara Oceans expedition (2009-2013) at station TARA_068 (latitudeN=-31.027, longitudeE=4.6802) on date/time=2010-09-14T13:30, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 48-52 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000483."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-09-14T15:07	2010-09-14T13:30	TARA_20100914T1330Z_068_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:47Z	public	2014-05-01Z	-31.0136	-31.027	4.6932	4.6802		99999	231.683361	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490296	35.687803	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS490296	TARA_20100905Z	SV Tara	TARA_068	0.22	3	16.787411	TARA_20100914T1330Z_068_EVENT_PUMP_P_D_(50 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000482
TARA_B100000475	SAMEA2621013	0.201517	5	5	"This sample (TARA_B100000475) was collected during the Tara Oceans expedition (2009-2013) at station TARA_068 (latitudeN=-31.0266, longitudeE=4.665) on date/time=2010-09-14T06:55, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000476."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-09-14T08:15	2010-09-14T06:55	TARA_20100914T0655Z_068_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:46Z	public	2014-05-01Z	-31.0263	-31.0266	4.6977	4.665		99999	231.914833	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490265	35.68685	PUMP (High Volume Peristaltic Pump)	ERS490265	TARA_20100905Z	SV Tara	TARA_068	0.22	3	16.832058	TARA_20100914T0655Z_068_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000475
TARA_B100000470	SAMEA2620995	0.011208	700	700	"This sample (TARA_B100000470) was collected during the Tara Oceans expedition (2009-2013) at station TARA_068 (latitudeN=-31.0198, longitudeE=4.6685) on date/time=2010-09-13T13:02:33, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 696-705 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000469."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-09-13T17:43	2010-09-13T13:02:33	TARA_20100913T1303Z_068_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:46Z	public	2014-05-01Z	-31.056	-31.0198	4.6606	4.6685		25.846888	195.168847	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490230	34.477664	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS490230	TARA_20100905Z	SV Tara	TARA_068	0.22	3	7.026748	TARA_20100913T1303Z_068_Combined-EVENTS_CAST_MB_M_(700 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000470
TARA_B100000497	SAMEA2620970	1.551493	5	5	"This sample (TARA_B100000497) was collected during the Tara Oceans expedition (2009-2013) at station TARA_067 (latitudeN=-32.2401, longitudeE=17.7103) on date/time=2010-09-07T06:19, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B100000498."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-09-07T07:44	2010-09-07T06:19	TARA_20100907T0619Z_067_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:46Z	public	2014-05-01Z	32.1	-32.2401	17.7	17.7103	"(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806), Marine Ecoregion:Namaqua (MRGID:21832)"	0.405607	249.351417	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490183	34.845292	PUMP (High Volume Peristaltic Pump)	ERS490183	TARA_20100905Z	SV Tara	TARA_067	0.22	3	12.83445	TARA_20100907T0619Z_067_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000497
TARA_B000000477	SAMEA2620950	0.424363	30	30	"This sample (TARA_B000000477) was collected during the Tara Oceans expedition (2009-2013) at station TARA_066 (latitudeN=-34.8901, longitudeE=18.0459) on date/time=2010-07-15T15:36:10, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 30-30 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-07-15T17:40	2010-07-15T15:36:10	TARA_20100715T1539Z_066_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:46Z	public	2014-05-01Z	-34.8477	-34.8901	18.1136	18.0459	(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806)	99999	240.4135	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490163	35.3315	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS490163	TARA_20100624Z	SV Tara	TARA_066	0.22	3	15.01895	TARA_20100715T1539Z_066_Combined-EVENTS_CAST_MB_D_(30 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B000000477
TARA_B000000475	SAMEA2620929	0.250054	5	5	"This sample (TARA_B000000475) was collected during the Tara Oceans expedition (2009-2013) at station TARA_066 (latitudeN=-34.9449, longitudeE=17.9189) on date/time=2010-07-15T12:22, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B000000473."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-07-15T14:47	2010-07-15T12:22	TARA_20100715T1222Z_066_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:37Z	public	2014-05-01Z	-34.8986	-34.9449	18.03	17.9189	(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806)	2.450991	238.916333	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490124	35.323317	PUMP (High Volume Peristaltic Pump)	ERS490124	TARA_20100624Z	SV Tara	TARA_066	0.22	3	15.033492	TARA_20100715T1222Z_066_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B000000475
TARA_B000000441	SAMEA2620890	0.272648	30	30	"This sample (TARA_B000000441) was collected during the Tara Oceans expedition (2009-2013) at station TARA_065 (latitudeN=-35.2421, longitudeE=26.3048) on date/time=2010-07-12T11:03:22, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 30-30 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-07-12T12:12	2010-07-12T11:03:22	TARA_20100712T1106Z_065_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:41Z	public	2014-05-01Z	-35.2528	-35.2421	26.317	26.3048	"(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760), Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)"	99999	206.43725	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490085	99999	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS490085	TARA_20100624Z	SV Tara	TARA_065	0.22	3	21.81495	TARA_20100712T1106Z_065_Combined-EVENTS_CAST_MB_D_(30 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B000000441
TARA_B000000460	SAMEA2620882	0	850	850	"This sample (TARA_B000000460) was collected during the Tara Oceans expedition (2009-2013) at station TARA_065 (latitudeN=-35.1889, longitudeE=26.2905) on date/time=2010-07-12T06:46:23, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 800-900 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-07-12T15:24	2010-07-12T06:46:23	TARA_20100712T0650Z_065_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:41Z	public	2014-05-01Z	-35.2792	-35.1889	26.382	26.2905	"(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760), Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)"	99999	197.9725	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490065	34.65115	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS490065	TARA_20100624Z	SV Tara	TARA_065	0.22	3	8.4127	TARA_20100712T0650Z_065_Combined-EVENTS_CAST_MB_M_(850 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B000000460
TARA_B000000437	SAMEA2620855	0.215292	5	5	"This sample (TARA_B000000437) was collected during the Tara Oceans expedition (2009-2013) at station TARA_065 (latitudeN=-35.1728, longitudeE=26.2868) on date/time=2010-07-12T05:59, using a PUMP (High Volume Peristaltic Pump). The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 3-7 m, targeting a surface water layer (ENVO:00002042) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-07-12T09:00	2010-07-12T05:59	TARA_20100712T0559Z_065_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:36Z	public	2014-05-01Z	-35.2087	-35.1728	26.2932	26.2868	"(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760), Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)"	99999	207.0439	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490029	35.44666	PUMP (High Volume Peristaltic Pump)	ERS490029	TARA_20100624Z	SV Tara	TARA_065	0.22	3	21.81684	TARA_20100712T0559Z_065_EVENT_PUMP_P_S_(5 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B000000437
TARA_B100000405	SAMEA2620828	0.214573	65	65	"This sample (TARA_B100000405) was collected during the Tara Oceans expedition (2009-2013) at station TARA_064 (latitudeN=-29.5333, longitudeE=37.9117) on date/time=2010-07-08T06:21, using a PUMP (High Volume Peristaltic Pump) with ECOTriplet. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 63-67 m, targeting a deep chlorophyll maximum layer (ENVO:xxxxxxxx) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis. This sample has replicate sample(s): TARA_B000000507."	ERC000030	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-07-08T08:50	2010-07-08T06:21	TARA_20100708T0621Z_064_EVENT_PUMP	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:40Z	public	2014-05-01Z	-29.5123	-29.5333	37.8586	37.9117		-0.112031	207.446227	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS490002	35.335545	PUMP (High Volume Peristaltic Pump) with ECOTriplet	ERS490002	TARA_20100624Z	SV Tara	TARA_064	0.22	3	22.250309	TARA_20100708T0621Z_064_EVENT_PUMP_P_D_(65 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000405
TARA_B100000408	SAMEA2620815	0	1000	1000	"This sample (TARA_B100000408) was collected during the Tara Oceans expedition (2009-2013) at station TARA_064 (latitudeN=-29.5046, longitudeE=37.9599) on date/time=2010-07-07T12:13:35, using a ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles. The sample material (saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)) was collected at a depth of 1000-1000 m, targeting a mesopelagic zone (ENVO:00000213) in the marine biome (ENVO:00000447). The sample was size-fractionated (0.22-3 micrometres), and stored in liquid nitrogen for later detection of prokaryote nucleic acid sequences by pyrosequencing methods, and for later metagenomics analysis."	ERC000030	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	2010-07-07T15:40	2010-07-07T12:13:35	TARA_20100707T1217Z_064_Combined-EVENTS_CAST	GSC	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:39Z	public	2014-05-01Z	-29.5082	-29.5046	37.9202	37.9599		99999	193.011	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	ERS489987	34.57915	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	ERS489987	TARA_20100624Z	SV Tara	TARA_064	0.22	3	7.6502	TARA_20100707T1217Z_064_Combined-EVENTS_CAST_MB_M_(1000 m)_BACT_NUC-DNA(100L)_W0.22-3_TARA_B100000408
