Event Label	Basis	Campaign	Station	Device	Date/Time	Latitude	Longitude	Kd490 AMODIS at the sampling date	Kd490 AMODIS 8 days period	Kd490 AMODIS 30 days period	Kd490 GlobColour 8 days period	Kd490 GlobColour 30 days period	bbp470 8 days period	acCDOM 8 days period	"Kd(PAR) 30 days avg, eq.9"	"Kd(PAR) 30 days avg, eq.9'"	z(SD)	z(eu) GlobColour 8 days period	z(eu) Secchi Disk and AMODIS	z(eu) AMODIS 30 days avg from Kd(PAR)1	z(eu) AMODIS 30 days avg from Kd(PAR)2	UMLD from sigma theta	UMLD from temperature	Depth chl max 	Depth max Brunt Vaisala freq 	Depth max O2 	Depth min O2 	Depth nitracline 	Temp at depth 10m	Temp at the base of euphotic zone - Kd(PAR)1	Temp at the base of euphotic zone - Kd(PAR)2	Temp at the base of mixed layer - sigma theta	Temp at the depth of mixed layer - temperature	Temp at depth chl max	Temp at depth of max Brunt Vaisala freq	Temp at depth of max oxygent concentration	Temp at depth of min oxygent concentration	Temp at depth of nitracline	Sal at depth 10m	Sal at the base of euphotic zone - Kd(PAR)1	Sal at the base of euphotic zone - Kd(PAR)2	Sal at the base of mixed layer - sigma theta	Sal at the depth of mixed layer - Salerature	Sal at depth chl max	Sal at depth of max Brunt Vaisala freq	Sal at depth of max oxygent concentration	Sal at depth of min oxygent concentration	Sal at depth of nitracline	Sigma-theta at depth 10m	Sigma-theta at the base of euphotic zone - Kd(PAR)1	Sigma-theta at the base of euphotic zone - Kd(PAR)2	Sigma-theta at the base of mixed layer - sigma theta	Sigma-theta at the depth of mixed layer - Sigma-thetaerature	Sigma-theta at depth chl max	Sigma-theta at depth of max Brunt VaiSigma-thetaa freq	Sigma-theta at depth of max oxygent concentration	Sigma-theta at depth of min oxygent concentration	Sigma-theta at depth of nitracline	N**2 at depth 10m	N**2 at the base of euphotic zone - Kd(PAR)1	N**2 at the base of euphotic zone - Kd(PAR)2	N**2 at the base of mixed layer - sigma theta	N**2 at the depth of mixed layer - N**2erature	N**2 at depth chl max	N**2 at depth of max Brunt VaiN**2a freq	N**2 at depth of max oxygent concentration	N**2 at depth of min oxygent concentration	N**2 at depth of nitracline	Chl a at depth 10m	Chl a at the base of euphotic zone - Kd(PAR)1	Chl a at the base of euphotic zoChl a	Chl a at the base of mixed layer - sigma theta	Chl a at the depth of mixed layer - Chl aerature	Chl a at depth chl max	Chl a at depth of max BruChl aa freq	Chl a at depth of max oxygent concentration	Chl a at depth of min oxygent concentration	Chl a at depth of nitracline	Oxygen at depth 10m	Oxygen at the base of euphotic zone - Kd(PAR)1	Oxygen at the base of euphotic zoOxygen	Oxygen at the base of mixed layer - sigma theta	Oxygen at the depth of mixed layer - Oxygenerature	Oxygen at depth chl max	Oxygen at depth of max BruOxygena freq	Oxygen at depth of max oxygent concentration	Oxygen at depth of min oxygent concentration	Oxygen at depth of nitracline	NO3- at depth 10m	NO3- at the base of euphotic zone - Kd(PAR)1	NO3- at the base of euphotic zoNO3-	NO3- at the base of mixed layer - sigma theta	NO3- at the depth of mixed layer - NO3-erature	NO3- at depth chl max	NO3- at depth of max BruNO3-a freq	NO3- at depth of max NO3-t concentration	NO3- at depth of min NO3-t concentration	NO3- at depth of nitracline
TARA_20110327T1706Z_097_EVENT_NET	SV Tara	TARA_20110311Z	TARA_097	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	3/27/11 17:06	-28.1237	-107.5498	NA	NA	0.02043	0.023215001	0.038550757	0.000896796	0.002874172	0.037401872	0.025129192	29	138.2384033	95	124	184	55	56	178	65	81	320	330	24.7535	19.6251	18.4894	24.7329	24.5689	18.6768	21.6481	20.457	12.005	11.508	36.3362	35.7696	35.6028	36.332	36.3142	35.6391	35.7852	35.7274	34.6825	34.6476	24.3003	25.3295	25.4963	24.3064	24.3426	25.4764	24.7924	25.075	26.2263	26.2923	9.19E-07	3.67E-05	4.54E-05	0.00018777	0.00084518	1.43E-05	0.00024003	8.28E-05	5.69E-05	4.23E-05	0	0.040949	0.21249	0	0	0.21249	0	0	0	0	201.367	222.9347	213.7698	204.8738	212.0872	216.0475	225.2787	228.7093	197.0843	196.6666	0.24538	-0.90196	-0.50614	-0.39358	-0.68672	-1.0895	-0.29199	0.19583	10.4631	11.8831
TARA_20110324T2322Z_096_EVENT_NET	SV Tara	TARA_20110311Z	TARA_096	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	3/24/11 23:22	-29.6254	-101.3632	NA	0.019127	0.019507	0.021738638	0.037168413	NA	NA	0.033412989	0.021520103	50	149.5344543	127	139	217	30	44	153	55	81	260	120	23.8127	18.4155	17.1755	23.7238	23.686	18.1237	21.2051	19.8154	14.9616	18.6448	35.9275	35.5537	35.3323	35.9305	35.926	35.5019	35.6328	35.6123	34.9602	35.5676	24.2748	25.4754	25.6132	24.3046	24.3132	25.5092	24.799	25.158	25.8359	25.4274	1.73E-06	4.40E-05	2.44E-05	3.42E-06	0.00015534	2.12E-06	3.53E-05	0.00018414	8.38E-05	2.00E-05	0	0.1299	0.040949	0	0	0.26377	0	0	0	0.059628	204.1203	221.637	215.4215	204.6677	205.7529	219.4243	228.3077	231.6694	203.1704	226.3315	0.692	0.41806	0.57718	1.1229	1.1674	0.32426	0.81395	0.42326	4.6532	-0.27092
TARA_20110324T2104Z_096_EVENT_NET	SV Tara	TARA_20110311Z	TARA_096	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	3/24/11 21:04	-29.646	-101.2916	NA	0.019305	0.019825	0.021914919	0.037405087	NA	NA	0.034820634	0.022793002	50	148.1115646	127	134	205	47	47	159	57	78	260	240	23.8506	18.4053	17.4841	23.7239	23.7239	18.113	20.9178	19.7998	15.0169	16.1018	35.9435	35.5419	35.3804	35.9296	35.9296	35.4972	35.6139	35.5946	34.9681	35.1441	24.2757	25.4687	25.5753	24.305	24.305	25.5085	24.8633	25.1485	25.8299	25.7213	3.49E-05	3.09E-05	3.83E-07	0.0018692	0.0018692	1.19E-06	0.00011085	0.00010566	5.53E-05	5.90E-05	0	0.11119	0.12172	0	0	0.25582	0	0	0	0.017418	204.7271	223.6364	217.704	214.0374	214.0374	219.6341	229.1517	232.3237	203.996	207.8593	1.6506	-0.38837	0.28658	0.94306	0.94306	0.55796	0.44496	0.67347	4.2332	2.8792
TARA_20110324T1607Z_096_EVENT_NET	SV Tara	TARA_20110311Z	TARA_096	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	3/24/11 16:07	-29.6597	-101.2351	NA	0.019524	0.019668	0.021974894	0.037521001	0.001029594	0.002483193	0.034130218	0.022168579	50	147.6322708	126	136	209	48	48	148	57	75	383	334	23.8044	18.2998	17.1257	23.7651	23.7651	18.1166	21.2853	19.8891	9.2395	11.3627	35.9414	35.5303	35.3196	35.9372	35.9372	35.4984	35.6386	35.5706	34.4793	34.5892	24.2877	25.4862	25.6151	24.2986	24.2986	25.508	24.7814	25.1067	26.554	26.2738	3.57E-07	1.29E-05	6.32E-05	0.001511	0.001511	3.50E-07	0.00022073	7.39E-05	1.97E-05	6.87E-05	0	0.19919	0.084105	0.010054	0.010054	0.25646	0.025405	0.032507	0	0	203.8132	220.6558	215.1878	213.478	213.478	220.58	228.0306	232.1985	191.1095	198.511	-0.28429	-0.70164	-0.11756	-0.284	-0.284	-0.54971	-0.015115	-0.28928	19.6793	11.6102
TARA_20110324T1427Z_096_EVENT_NET	SV Tara	TARA_20110311Z	TARA_096	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	3/24/11 14:27	-29.6954	-101.1897	NA	0.019524	0.019668	0.02199071	0.036953084	0.000951811	0.002548489	0.034130218	0.022168579	50	147.5181198	126	136	209	48	49	153	60	82	927	330	23.8027	18.3988	17.1416	23.6995	23.6319	18.1059	21.1114	19.7036	4.5694	11.6053	35.9352	35.5423	35.3198	35.9194	35.9135	35.4934	35.6017	35.5384	34.4893	34.6	24.2836	25.4707	25.6114	24.3046	24.3201	25.5071	24.8013	25.1313	27.199	26.2375	1.19E-07	1.86E-05	3.16E-06	0.00012784	0.00018663	3.78E-06	0.000261	0.00014873	3.62E-06	3.34E-05	0.052054	0.13638	0.10134	0.046492	0.046492	0.26385	0.05461	0.039941	0.014185	0.025033	204.3193	221.9109	215.5487	206.4598	208.8786	220.4905	227.4944	231.61	163.4898	200.2094	-0.48844	-0.70164	-0.70164	-0.70164	-0.64809	-0.70164	-0.29227	-0.70164	34.3032	10.5532
TARA_20110321T1808Z_095_EVENT_NET	SV Tara	TARA_20110311Z	TARA_095	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	3/21/11 18:08	NA	NA	0.0286	0.022539	0.023797	0.025548393	0.04133071	0.001050598	0.004470394	0.049866266	0.036451833	30	125.8397903	98	93	127	24	37	92	46	54	201	199	22.4332	16.3235	16.4008	22.4879	22.3558	16.19	19.6026	18.0466	13.2984	13.4768	35.1054	34.839	35.0084	35.1577	35.3381	34.746	34.9121	34.7833	34.612	34.6464	24.0548	25.4316	25.5445	24.0795	24.254	25.3911	24.6801	24.9765	25.9158	25.906	1.63E-06	0.00014302	4.35E-06	0.00016138	0.00025606	8.73E-05	0.00030547	0.00040218	4.40E-05	4.58E-05	0.082653	0.40727	0.26994	0.11119	0.10634	0.40727	0.18097	0.23641	0.066985	0.066985	210.8717	246.558	227.0555	211.8257	218.0274	247.4186	249.1023	256.4042	205.7398	206.5082	0.77447	0.11456	0.17479	0.70743	0.61671	0.40859	0.099877	0.030561	7.9229	6.437
TARA_20110321T1644Z_095_EVENT_NET	SV Tara	TARA_20110311Z	TARA_095	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	3/21/11 16:44	-31.409	-93.9464	0.0286	0.022539	0.023797	0.025980758	0.041990729	0.001043661	0.004732021	0.049866266	0.036451833	30	123.4400635	98	93	127	24	37	92	46	54	201	199	22.4332	16.3235	16.4008	22.4879	22.3558	16.19	19.6026	18.0466	13.2984	13.4768	35.1054	34.839	35.0084	35.1577	35.3381	34.746	34.9121	34.7833	34.612	34.6464	24.0548	25.4316	25.5445	24.0795	24.254	25.3911	24.6801	24.9765	25.9158	25.906	1.63E-06	0.00014302	4.35E-06	0.00016138	0.00025606	8.73E-05	0.00030547	0.00040218	4.40E-05	4.58E-05	0.082653	0.40727	0.26994	0.11119	0.10634	0.40727	0.18097	0.23641	0.066985	0.066985	210.8717	246.558	227.0555	211.8257	218.0274	247.4186	249.1023	256.4042	205.7398	206.5082	0.77447	0.11456	0.17479	0.70743	0.61671	0.40859	0.099877	0.030561	7.9229	6.437
TARA_20110321T1301Z_095_EVENT_PUMP	SV Tara	TARA_20110311Z	TARA_095	High Volume Peristaltic Pump	3/21/11 13:01	-31.4424	-93.9597	0.02835	0.023101	0.023368	0.026604505	0.042868812	0.001027744	0.004992785	0.04843013	0.03514342	30	120.6853104	98	96	133	26	37	88	48	54	975	201	22.4121	16.3131	16.5285	22.4732	22.2375	16.4765	19.462	18.6891	4.0672	13.8258	35.0923	34.8227	35.055	35.1469	35.2605	34.7889	34.8294	34.7982	34.4805	34.6878	24.0508	25.4217	25.5507	24.0757	24.2289	25.3576	24.654	24.8278	27.2453	25.8662	9.95E-07	0.00010519	3.49E-05	NA	0.00032279	0.00014945	0.00026681	0.00030535	NA	5.65E-05	0.14579	0.41907	0.24593	0.15217	0.1907	0.41858	0.21962	0.23157	0	0.074172	210.9919	245.3001	224.6508	210.9466	225.424	249.7966	250.006	254.9809	177.3317	209.1761	-0.80355	-0.82101	-0.60473	-0.25318	-0.57609	-0.82101	-0.82101	-0.82101	33.1531	3.8578
TARA_20110127T1028Z_089_EVENT_NET	SV Tara	TARA_20101231Z	TARA_089	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	1/27/11 10:28	-57.7739	-66.9698	NA	0.032461	0.0373	0.038761418	0.054508334	0.002278847	0.010029742	0.082643977	0.066660522	21	78.49329376	74	54	67	130	130	21	122	13	127	NA	-0.76992	-0.79451	-0.79294	-0.81291	-0.81291	-0.78303	-0.80757	-0.76836	-0.81428	NA	34.6005	34.6058	34.6059	34.6155	34.6155	34.6008	34.6138	34.6001	34.6164	NA	27.6905	27.6959	27.6959	27.7046	27.7046	27.6914	27.703	27.6902	27.7053	NA	4.12E-06	1.22E-07	2.36E-07	NA	NA	1.12E-06	1.07E-05	7.76E-07	7.30E-07	NA	1.9981	1.9123	1.7649	1.4145	1.4145	2.0877	1.5841	1.9978	1.4251	NA	334.9752	333.6997	333.1012	331.2969	331.2969	334.6547	330.7557	334.8315	330.103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20110127T0934Z_089_EVENT_NET	SV Tara	TARA_20101231Z	TARA_089	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	1/27/11 9:34	-57.7558	-67.0324	NA	0.032461	0.0373	0.038670655	0.054677308	0.002209291	0.010167513	0.082643977	0.066660522	21	78.7134285	74	54	67	130	130	21	122	13	127	NA	-0.76992	-0.79451	-0.79294	-0.81291	-0.81291	-0.78303	-0.80757	-0.76836	-0.81428	NA	34.6005	34.6058	34.6059	34.6155	34.6155	34.6008	34.6138	34.6001	34.6164	NA	27.6905	27.6959	27.6959	27.7046	27.7046	27.6914	27.703	27.6902	27.7053	NA	4.12E-06	1.22E-07	2.36E-07	NA	NA	1.12E-06	1.07E-05	7.76E-07	7.30E-07	NA	1.9981	1.9123	1.7649	1.4145	1.4145	2.0877	1.5841	1.9978	1.4251	NA	334.9752	333.6997	333.1012	331.2969	331.2969	334.6547	330.7557	334.8315	330.103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20110109T1853Z_086_EVENT_NET	SV Tara	TARA_20101231Z	TARA_086	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	1/9/11 18:53	-64.3369	-53.1308	NA	NA	0.07184	NA	NA	NA	NA	0.130836404	0.112445176	14	NA	50	32	37	12	245	31	4	13	460	21	-0.40306	-1.6669	-1.7242	-0.37206	-0.22597	-1.5835	-0.47805	-0.38055	0.62747	-1.2301	33.6489	34.3125	34.4276	33.6789	34.7442	34.2132	33.3727	33.6897	34.8483	33.9457	26.909	27.4902	27.5848	26.9317	27.7814	27.4075	26.6901	26.9408	27.8179	27.1804	9.29E-05	0.00039993	8.52E-06	9.89E-05	7.44E-07	0.00026433	2.73E-05	0.00010174	1.87E-06	0.00062028	0.040949	2.6554	2.4837	0.040949	0	1.998	NA	0.040949	0	0.11317	399.1234	317.8915	307.3785	394.3194	229.7222	336.2005	391.5585	394.7167	202.4097	373.8175	19.6898	28.272	32.0794	19.0309	34.6672	28.0553	20.0568	19.2297	34.5375	22.2687
TARA_20110109T1802Z_086_EVENT_NET	SV Tara	TARA_20101231Z	TARA_086	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	1/9/11 18:02	-64.3327	-53.0731	NA	NA	0.07184	NA	NA	NA	NA	0.130836404	0.112445176	14	NA	50	32	37	12	245	31	4	13	460	21	-0.40306	-1.6669	-1.7242	-0.37206	-0.22597	-1.5835	-0.47805	-0.38055	0.62747	-1.2301	33.6489	34.3125	34.4276	33.6789	34.7442	34.2132	33.3727	33.6897	34.8483	33.9457	26.909	27.4902	27.5848	26.9317	27.7814	27.4075	26.6901	26.9408	27.8179	27.1804	9.29E-05	0.00039993	8.52E-06	9.89E-05	7.44E-07	0.00026433	2.73E-05	0.00010174	1.87E-06	0.00062028	0.040949	2.6554	2.4837	0.040949	0	1.998	NA	0.040949	0	0.11317	399.1234	317.8915	307.3785	394.3194	229.7222	336.2005	391.5585	394.7167	202.4097	373.8175	19.6898	28.272	32.0794	19.0309	34.6672	28.0553	20.0568	19.2297	34.5375	22.2687
TARA_20110109T1413Z_086_EVENT_NET	SV Tara	TARA_20101231Z	TARA_086	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	1/9/11 14:13	-64.358	-53.0534	NA	NA	0.07337	NA	NA	NA	NA	0.132586598	0.114133626	14	NA	50	31	36	12	252	31	22	13	489	22	-0.4625	-1.5265	-1.5893	-0.45156	-0.27035	-1.4847	-1.2808	-0.49544	0.68182	-1.2808	33.3551	34.1234	34.2147	33.378	34.6304	34.0779	33.7811	33.3961	34.7517	33.7811	26.6753	27.3333	27.4089	26.6933	27.6921	27.2953	27.0493	26.7097	27.7373	27.0493	9.34E-05	8.96E-05	0.00025044	0.00012879	2.53E-06	0.00048501	0.00027415	0.00020045	4.52E-07	0.00027415	0.22949	4.218	4.218	0.25218	0.040949	2.9003	0.28481	0.25301	0	0.28481	397.3375	341.0941	315.3901	398.1208	233.3121	348.3338	387.5512	397.4781	202.0121	387.5512	19.325	27.2012	29.8652	19.6327	34.2629	26.0578	21.4169	19.5944	35.0209	21.4169
TARA_20110109T1326Z_086_EVENT_NET	SV Tara	TARA_20101231Z	TARA_086	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	1/9/11 13:26	-64.3373	-52.9847	NA	NA	0.07217	NA	NA	NA	NA	0.131215323	0.112810611	14	NA	50	32	37	12	252	31	22	13	489	22	-0.4625	-1.5265	-1.5893	-0.45156	-0.27035	-1.4847	-1.2808	-0.49544	0.68182	-1.2808	33.3551	34.1234	34.2147	33.378	34.6304	34.0779	33.7811	33.3961	34.7517	33.7811	26.6753	27.3333	27.4089	26.6933	27.6921	27.2953	27.0493	26.7097	27.7373	27.0493	9.34E-05	8.96E-05	0.00025044	0.00012879	2.53E-06	0.00048501	0.00027415	0.00020045	4.52E-07	0.00027415	0.22949	4.218	4.218	0.25218	0.040949	2.9003	0.28481	0.25301	0	0.28481	397.3375	341.0941	315.3901	398.1208	233.3121	348.3338	387.5512	397.4781	202.0121	387.5512	19.325	27.2012	29.8652	19.6327	34.2629	26.0578	21.4169	19.5944	35.0209	21.4169
TARA_20101216T1308Z_083_EVENT_NET	SV Tara	TARA_20101126Z	TARA_083	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	12/16/10 13:08	-54.3826	-65.051	NA	NA	0.085827	0.160025135	0.193996154	0.002045352	0.233181506	0.146308725	0.12741467	NA	23.62844658	NA	32	37	70	78	44	77	13	78	74	7.355	7.3412	7.34	7.3287	7.2633	7.3389	7.276	7.3559	7.2633	7.297	33.1018	33.1041	33.1043	33.1255	33.2442	33.1042	33.2199	33.1002	33.2442	33.1835	25.7544	25.7584	25.7588	25.7773	25.8794	25.7589	25.8586	25.753	25.8794	25.8272	3.36E-06	6.45E-07	9.80E-08	0.00014706	NA	1.94E-06	0.00017052	4.50E-06	NA	9.14E-05	0.27196	0.41551	0.41602	0.35965	0.1992	0.43996	0.22713	0.32523	0.1992	0.28338	293.5815	292.7761	292.6827	288.0781	284.5594	292.159	284.951	293.3982	284.5594	286.17	11.6547	11.085	11.3466	11.3872	11.9462	11.2071	12.0336	11.611	11.9462	11.7805
TARA_20101202T2142Z_081_EVENT_NET	SV Tara	TARA_20101126Z	TARA_081	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	12/2/10 21:42	-44.6474	-52.1308	NA	0.063712	0.074565	0.078617539	0.11010677	0.00265048	0.036079125	0.133942229	0.115442357	13	41.04241753	55	36	42	28	38	39	48	308	81	59	13.4659	13.3398	12.9666	13.3945	13.3398	13.2629	12.6249	4.894	10.4809	11.6127	34.8583	34.9252	34.9839	34.8774	34.9252	34.9468	34.9625	34.3185	34.8829	34.98	26.0659	26.144	26.2646	26.0958	26.144	26.1762	26.3159	27.0226	26.6535	26.5236	2.88E-05	0.00021305	0.00015438	1.30E-05	0.00021305	0.00027826	0.00018009	6.95E-06	4.91E-05	0.00011146	0.22624	0.5068	0.49366	0.44652	0.5068	0.5068	0.49236	0.0074756	0.077537	0.35603	257.9594	253.5394	250.9	258.4642	253.5394	253.1109	250.2667	267.5443	236.137	243.4931	3.2796	3.3813	4.7201	3.2462	3.3813	3.88	5.6291	25.7015	13.9046	9.2559
TARA_20101202T2042Z_081_EVENT_NET	SV Tara	TARA_20101126Z	TARA_081	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	12/2/10 20:42	-44.6241	-52.1505	NA	0.088788	0.074862	0.077404339	0.109445784	0.002798838	0.035793617	0.134277669	0.115766315	13	42.9710331	55	36	42	28	38	39	48	308	81	59	13.4659	13.3398	12.9666	13.3945	13.3398	13.2629	12.6249	4.894	10.4809	11.6127	34.8583	34.9252	34.9839	34.8774	34.9252	34.9468	34.9625	34.3185	34.8829	34.98	26.0659	26.144	26.2646	26.0958	26.144	26.1762	26.3159	27.0226	26.6535	26.5236	2.88E-05	0.00021305	0.00015438	1.30E-05	0.00021305	0.00027826	0.00018009	6.95E-06	4.91E-05	0.00011146	0.22624	0.5068	0.49366	0.44652	0.5068	0.5068	0.49236	0.0074756	0.077537	0.35603	257.9594	253.5394	250.9	258.4642	253.5394	253.1109	250.2667	267.5443	236.137	243.4931	3.2796	3.3813	4.7201	3.2462	3.3813	3.88	5.6291	25.7015	13.9046	9.2559
TARA_20101202T1814Z_081_EVENT_NET	SV Tara	TARA_20101126Z	TARA_081	"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5"	12/2/10 18:14	-44.5838	-52.1952	NA	0.088788	0.074862	0.081403662	0.115100261	0.003094645	0.038029641	0.134277669	0.115766315	13	40.3578186	55	36	42	28	38	39	48	308	81	59	13.4659	13.3398	12.9666	13.3945	13.3398	13.2629	12.6249	4.894	10.4809	11.6127	34.8583	34.9252	34.9839	34.8774	34.9252	34.9468	34.9625	34.3185	34.8829	34.98	26.0659	26.144	26.2646	26.0958	26.144	26.1762	26.3159	27.0226	26.6535	26.5236	2.88E-05	0.00021305	0.00015438	1.30E-05	0.00021305	0.00027826	0.00018009	6.95E-06	4.91E-05	0.00011146	0.22624	0.5068	0.49366	0.44652	0.5068	0.5068	0.49236	0.0074756	0.077537	0.35603	257.9594	253.5394	250.9	258.4642	253.5394	253.1109	250.2667	267.5443	236.137	243.4931	3.2796	3.3813	4.7201	3.2462	3.3813	3.88	5.6291	25.7015	13.9046	9.2559
TARA_20101202T1522Z_081_EVENT_NET	SV Tara	TARA_20101126Z	TARA_081	"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5"	12/2/10 15:22	-44.5582	-52.2718	NA	0.090644	0.071825	0.08601886	0.122005183	0.003357376	0.041504642	0.130819161	0.112428548	13	37.94260979	55	37	43	28	38	39	48	308	81	59	13.4659	13.3398	12.9666	13.3945	13.3398	13.2629	12.6249	4.894	10.4809	11.6127	34.8583	34.9252	34.9839	34.8774	34.9252	34.9468	34.9625	34.3185	34.8829	34.98	26.0659	26.144	26.2646	26.0958	26.144	26.1762	26.3159	27.0226	26.6535	26.5236	2.88E-05	0.00021305	0.00015438	1.30E-05	0.00021305	0.00027826	0.00018009	6.95E-06	4.91E-05	0.00011146	0.22624	0.5068	0.49366	0.44652	0.5068	0.5068	0.49236	0.0074756	0.077537	0.35603	257.9594	253.5394	250.9	258.4642	253.5394	253.1109	250.2667	267.5443	236.137	243.4931	3.2796	3.3813	4.7201	3.2462	3.3813	3.88	5.6291	25.7015	13.9046	9.2559
TARA_20101202T1344Z_081_EVENT_NET	SV Tara	TARA_20101126Z	TARA_081	"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3"	12/2/10 13:44	-44.5455	-52.3242	NA	0.089014	0.079289	0.085914779	0.122137006	0.003357376	0.041504642	0.139212913	0.120537957	13	37.96574974	55	35	40	28	38	39	48	308	81	59	13.4659	13.3398	12.9666	13.3945	13.3398	13.2629	12.6249	4.894	10.4809	11.6127	34.8583	34.9252	34.9839	34.8774	34.9252	34.9468	34.9625	34.3185	34.8829	34.98	26.0659	26.144	26.2646	26.0958	26.144	26.1762	26.3159	27.0226	26.6535	26.5236	2.88E-05	0.00021305	0.00015438	1.30E-05	0.00021305	0.00027826	0.00018009	6.95E-06	4.91E-05	0.00011146	0.22624	0.5068	0.49366	0.44652	0.5068	0.5068	0.49236	0.0074756	0.077537	0.35603	257.9594	253.5394	250.9	258.4642	253.5394	253.1109	250.2667	267.5443	236.137	243.4931	3.2796	3.3813	4.7201	3.2462	3.3813	3.88	5.6291	25.7015	13.9046	9.2559
TARA_20101202T1028Z_081_EVENT_PUMP	SV Tara	TARA_20101126Z	TARA_081	High Volume Peristaltic Pump	12/2/10 10:28	-44.5342	-52.455	NA	0.086694	0.080529	0.082902625	0.116332676	0.002974657	0.040535625	0.140575131	0.121856703	13	39.26605988	56	35	40	34	32	31	42	254	880	161	13.867	13.6529	13.6205	13.6625	13.6882	13.6967	13.6026	5.4181	3.1612	8.1556	35.0587	35.0476	35.0898	35.041	35.0388	35.0385	35.1084	34.3508	34.4475	34.6488	26.1373	26.174	26.2132	26.1669	26.1598	26.1578	26.2313	26.9868	27.3061	26.8509	7.89E-07	7.41E-05	0.00013039	2.04E-05	3.58E-05	2.35E-05	0.00023113	1.99E-05	6.25E-06	1.11E-05	0.33457	0.46355	0.45505	0.46598	0.46101	0.46066	0.44166	0	0	0.03869	252.7952	255.7657	254.9795	255.758	255.4234	255.0274	254.0603	265.3998	210.55	244.1211	1.4234	2.2514	2.7379	2.5056	2.3491	2.3317	1.8069	24.0807	34.545	17.1446
TARA_20101129T1938Z_080_Combined-EVENTS_CAST	SV Tara	TARA_20101126Z	TARA_080	Rosette Vertical Sampling System	11/29/10 19:37	-40.6241	-51.9229	0.043155	0.043155	0.061284	0.044896409	0.064376961	0.001662331	0.018367928	0.118220118	0.100318074	18	68.02511978	71	41	48	14	42	60	5	119	202	169	20.2122	20.1044	19.7081	20.1937	20.1044	18.9005	20.1666	17.2797	15.6006	16.5688	36.0641	36.5191	36.4198	36.0941	36.5191	36.2051	35.8038	NA	NA	NA	25.3923	25.768	25.7979	25.4202	25.768	25.8448	25.2068	NA	NA	NA	0.00021708	8.61E-05	6.12E-05	2.60E-05	8.61E-05	4.36E-06	4.24E-05	NA	NA	NA	0.11407	0.14757	0.20169	0.13004	0.14757	0.68548	NA	0.21726	0.05951	0.066985	220.5796	216.6411	218.8381	220.1298	216.6411	216.7027	220.635	226.5072	193.5295	201.8422	0.021494	0.073524	0.025353	-0.22198	0.073524	0.39605	-0.36665	0.45943	6.1465	2.4069
